0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9889710453371949,0.0,0.0,0.0,0.0,0.0,0.9864639328316183,0.0
0.0,0.0,0.9996094521359458,0.0,0.9972383731560509,0.999575809436046,0.0,0.0,0.0,0.9967527480966277,0.0,0.988274056358836,0.9973773321338979,0.9919608574500295,0.9984875412305915,0.9761934016426413,0.9995370471948571,0.0,0.0,0.0,0.9991596638655462,0.0,0.9913011679867769,0.99769913187207,0.9986104102215299,0.0,0.9803592455258865,0.9931654123790509,0.9911812244480038,0.9938762972551946,0.9973173603645114,0.9932795050134937,0.9951971389077825,0.9976559814526332,0.9972325222517205,0.9971294000628973,0.9967337326575538,0.9976493991852615,0.9981928019249474,0.9979719302864748,0.9979229289627078,0.9978483299324952,0.9991187075352335,0.9988364014012915,0.9991399170634312,0.9990916471027054,0.9993754159627296,0.9991560070503398,0.9992020829219417,0.9994244172864968,0.9994280741017034,0.9994792695145943,0.9994668363428922,0.9843166509423613,0.0,0.0,0.0,0.0,0.9916105345532469,0.0,0.0,0.0,0.0,0.0,0.0,0.9989344040488257,0.0,0.978424790281648,0.9994865831450074,0.9994536718081488,0.9994836576928422,0.0,0.9925934864807542,0.0,0.0,0.0,0.9961522990397204,0.0,0.9996811257139933,0.0
0.0,0.9996094521359458,0.0,0.0,0.998930015870578,1.0,0.0,0.0,0.0,0.9986118729476124,0.0,0.9921510118407677,0.9991472306938441,0.9952198111620628,0.9996379752945563,0.9820230964448442,1.0,0.0,0.0,0.0,0.9999224755176223,0.0,0.9947063943070702,0.9993337282693756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9798706950142981,0.9896197643548281,0.9945798685009252,0.0,0.9855409526734975,0.9955408795371935,0.9999773277457196,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9949477441106992,0.0,0.0,0.0,0.0,0.0,0.0,0.9961603440331747,0.0,0.0,0.986787195295873,0.0,0.0,0.0,0.9927412218150968,0.0,0.0,0.0,0.9966518199969283,0.0,0.9999524614023155,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9849821913099444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9972383731560509,0.998930015870578,0.0,0.0,0.998930015870578,0.0,0.0,0.0,0.9951174203362808,0.0,0.9857786456619202,0.9961749712940008,0.9896760793090081,0.9973275994470895,0.0,0.9989124631575867,0.0,0.0,0.0,0.9982783714007797,0.0,0.9891743642626764,0.9965823405080046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9768274933994485,0.9871082636710038,0.9914613364928216,0.0,0.983414148949397,0.9928033876736074,0.9977854327109433,0.9980216629732833,0.9983895385830572,0.0,0.0,0.0,0.0,0.0,0.9892804119036649,0.0,0.0,0.0,0.0,0.0,0.0,0.9911022372395434,0.0,0.0,0.9824970196956067,0.0,0.0,0.0,0.9924793938463113,0.0,0.0,0.0,0.9964879946756771,0.0,0.9999107737089614,0.0
0.0,0.999575809436046,1.0,0.0,0.998930015870578,0.0,0.0,0.0,0.0,0.9986118729476124,0.0,0.9920040078694664,0.999098229370077,0.9952198111620628,0.9996379752945563,0.9818036875324542,0.9999985372739174,0.0,0.0,0.0,0.9999166246132918,0.0,0.9945857194052555,0.999290577849939,0.0,0.9928567771756223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975821869217661,0.9831325741784965,0.9922044013427825,0.9954801764047657,0.0,0.9880948724137174,0.9964119329193819,0.9999685513892241,0.9999992686369588,0.9999992686369588,0.0,0.0,0.0,0.0,0.0,0.9948299946610498,0.0,0.0,0.0,0.0,0.0,0.0,0.9966488945447631,0.0,0.0,0.9876831150214654,0.0,0.0,0.0,0.9927353709107665,0.0,0.0,0.0,0.9966518199969283,0.0,0.9999524614023155,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989846486897631,0.0,0.0,0.0,0.9906729271343002,0.0,0.9823997484111138,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9914913223775149,0.0,0.0,0.0,0.9904710709349014,0.0,0.9912565548412575,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9907219284580673,0.0,0.0,0.0,0.9790420606885052,0.0,0.9954406828005354,0.0
0.0,0.9967527480966277,0.9986118729476124,0.0,0.9951174203362808,0.9986118729476124,0.0,0.0,0.0,0.0,0.0,0.9842683809816355,0.9953024551857296,0.9893257564122254,0.9968368548463773,0.9787890090762154,0.9984868098675502,0.0,0.0,0.0,0.9978512553846604,0.0,0.9879646897923661,0.9958363502058787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766804894281471,0.0,0.0,0.0,0.9774213601889842,0.9847401101432741,0.9862591511800542,0.9872976866987003,0.9794962371371525,0.9945162399163321,0.9934257776217538,0.9959877423554278,0.9952044525381953,0.9970292033262391,0.9945081949228778,0.9960265045966167,0.9975045893030842,0.998123322436024,0.9983961208504291,0.9982191309944344,0.0,0.0,0.0,0.0,0.0,0.9883274458608509,0.0,0.0,0.0,0.0,0.0,0.0,0.9966613277164651,0.0,0.0,0.9977612977305805,0.9973502717013699,0.9976106369440727,0.0,0.992475737031105,0.0,0.0,0.0,0.9949309227607492,0.0,0.9992386510740066,0.0
