0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949252592815025,0.0,0.0,0.0,0.0,0.0,0.994032910907127,0.0
0.0,0.0,1.0,0.0,0.9987013845138303,0.9998541101997906,0.0,0.9789735507680151,0.0,0.9999986915712985,0.0,0.9880311484536662,0.9999744856403222,0.9973183753764187,0.9996997156130217,0.9859618684623542,0.999995420499545,0.0,0.0,0.0,0.9999116810626535,0.0,0.9918988636950942,0.9999875699273364,0.0,0.9918393301891792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814137702961825,0.0,0.9964155595724317,0.9784155059268549,0.9986464305083704,0.9897772465557251,0.9960976113979841,0.9980360485191532,0.9999417749227864,0.9996473784649645,0.9999463544232413,0.0,0.0,0.0,0.0,0.0,0.9969572490548239,0.0,0.0,0.0,0.0,0.0,0.0,0.9909162337403201,0.0,0.0,0.9776082054180724,0.0,0.9935226237135693,0.0,0.9981466107444239,0.0,0.0,0.0,0.9989153126065141,0.0,0.9997618659763396,0.0
0.0,1.0,0.0,0.0,0.998741291589224,0.9998848582742742,0.0,0.9797193551278303,0.0,1.0,0.0,0.9884459203520196,0.9999941120708434,0.9973752920249307,0.9997239215439981,0.9865748673089743,1.0,0.0,0.0,0.0,0.99992672799272,0.0,0.9923659727415047,0.9999986915712985,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9781819514036496,0.0,0.9969493984826152,0.9757816389508757,0.9988283020978691,0.9873154379539838,0.9963141563480709,0.9978757660032279,1.0,0.9998410259127762,1.0,0.0,0.0,0.0,0.0,0.0,0.9972424865117355,0.0,0.0,0.0,0.0,0.0,0.0,0.9909456733861024,0.0,0.0,0.9766857631835639,0.0,0.9911098811881318,0.0,0.9981649287462441,0.0,0.0,0.0,0.9989166210352158,0.0,0.9997625201906905,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912564252026919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9987013845138303,0.998741291589224,0.0,0.0,0.9978666070023179,0.0,0.0,0.0,0.9987013845138303,0.0,0.9803264660452939,0.998566616357583,0.9925118625417143,0.9972895899449871,0.9797101961269201,0.998722973587404,0.0,0.0,0.0,0.9980628713075325,0.0,0.9852782144658567,0.9986614774384368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805946939290872,0.0,0.9933446774101747,0.0,0.9961244341863634,0.988378536273896,0.9934297252757677,0.9956743347130715,0.9984396987735443,0.9974289376016895,0.9983912869115914,0.0,0.0,0.0,0.0,0.0,0.9922900838768219,0.0,0.0,0.0,0.0,0.0,0.0,0.9876307692710286,0.0,0.0,0.0,0.0,0.9911582930500846,0.0,0.9979182899360244,0.0,0.0,0.0,0.998817180453907,0.0,0.9996127051043767,0.0
0.0,0.9998541101997906,0.9998848582742742,0.0,0.9978666070023179,0.0,0.0,0.9763946377974958,0.0,0.9998730824159613,0.0,0.985877474811112,0.9998070067665389,0.9960675175378512,0.9992437282105732,0.9838225875355158,0.9998613065576483,0.0,0.0,0.0,0.9996172846048318,0.0,0.9902423929590835,0.9998403716984254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766373513216111,0.0,0.0,0.0,0.9751594811033457,0.9801759967446294,0.9840953949197639,0.9862497227766689,0.9756292070071592,0.9962827540592365,0.9944489912341818,0.9990965299816623,0.9968892107623494,0.999334009790972,0.9961806966205249,0.9988433490279356,0.9990847541233495,0.9998671944868048,0.9998671944868048,0.9998671944868048,0.0,0.0,0.0,0.0,0.0,0.9959052723788738,0.0,0.0,0.0,0.0,0.0,0.0,0.9988754055311206,0.0,0.0,0.99888391031768,0.9984370819161416,0.9991259696274446,0.0,0.9977023992002884,0.0,0.0,0.0,0.9980975446681204,0.0,0.9997487816893252,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995447976547724,0.0,0.0,0.0,0.9927513049940762,0.0,0.9917326932500126,0.0
0.0,0.9789735507680151,0.9797193551278303,0.0,0.0,0.9763946377974958,0.0,0.0,0.0,0.9795649605410615,0.0,0.0,0.9778463394417327,0.0,0.0,0.0,0.9792731809406425,0.0,0.0,0.0,0.9780916698232509,0.0,0.0,0.9783912999958785,0.9752890155447871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9776003548458637,0.9761833265622147,0.9771868913762118,0.9772248358085533,0.978562049941415,0.9776376450638545,0.9775624104135223,0.9788544837561848,0.9789271015491142,0.979216918506481,0.9791443007135516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9774211001137678,0.0,0.0,0.9793091627299317,0.9789866350550291,0.9795100065356014,0.0,0.9965444397995226,0.0,0.0,0.0,0.9884740515691005,0.0,0.9971862240775741,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9955840531326727,0.0,0.0,0.0,0.0,0.0,0.9964718220065932,0.0
0.0,0.9999986915712985,1.0,0.0,0.9987013845138303,0.9998730824159613,0.0,0.9795649605410615,0.0,0.0,0.0,0.9883288159832417,0.9999914952134407,0.9973183753764187,0.9997049493278275,0.9864486039392862,0.9999993457856493,0.0,0.0,0.0,0.9999169147774591,0.0,0.9922698032319497,0.9999973831425972,0.0,0.9994079360126027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977517269623323,0.0,0.9959569553125804,0.0,0.9984429698452979,0.9867201028948331,0.9954447054759703,0.9976572584100891,0.9999705603542179,0.9997199962578939,0.9999751398546728,0.0,0.0,0.0,0.0,0.0,0.9971842614345219,0.0,0.0,0.0,0.0,0.0,0.0,0.9896025713240841,0.0,0.0,0.9766085658901796,0.0,0.9917130668194911,0.0,0.9981610034601396,0.0,0.0,0.0,0.9989153126065141,0.0,0.9997618659763396,0.0
